set	ID	target_frac	bg_frac	enrich	pval_frac	qval_frac
accel	GO:0000166	0.13636363636363635	0.15673289183222958	-0.20084899737458817	0.39220669207962733	0.7622625016492941
accel	GO:0000976	0.18181818181818182	0.08241353936718175	1.14154320007249	0.31581108829568794	0.7622625016492941
accel	GO:0000977	0.18181818181818182	0.07652685798381163	1.2484584039890019	0.30164609053497937	0.7622625016492941
accel	GO:0000978	0.09090909090909091	0.05224429727740986	0.799151002625412	0.5578994614003591	0.7622625016492941
accel	GO:0000981	0.18181818181818182	0.07358351729212656	1.3050419323553695	0.35219352193521936	0.7622625016492941
accel	GO:0000987	0.09090909090909091	0.05224429727740986	0.799151002625412	0.5578994614003591	0.7622625016492941
accel	GO:0001067	0.18181818181818182	0.08241353936718175	1.14154320007249	0.31581108829568794	0.7622625016492941
accel	GO:0001221	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.443609022556391	0.7622625016492941
accel	GO:0001664	0.045454545454545456	0.014716703458425313	1.6269700272427317	0.5811170212765957	0.7622625016492941
accel	GO:0003676	0.45454545454545453	0.2766740250183959	0.716237365339819	0.07448938726471765	0.7622625016492941
accel	GO:0003677	0.36363636363636365	0.20897718910963944	0.799151002625412	0.1512234255916567	0.7622625016492941
accel	GO:0003678	0.045454545454545456	0.008830022075055188	2.3639356214089378	0.5127388535031847	0.7622625016492941
accel	GO:0003682	0.045454545454545456	0.046357615894039736	-0.028381801369822386	0.7795580110497238	0.820660603646288
accel	GO:0003690	0.18181818181818182	0.09492273730684327	0.93767086670684	0.33265055305202784	0.7622625016492941
accel	GO:0003700	0.3181818181818182	0.10963944076526858	1.5370845237255366	0.06020202020202026	0.7622625016492941
accel	GO:0003707	0.045454545454545456	0.008830022075055188	2.3639356214089378	0.5795954265611258	0.7622625016492941
accel	GO:0003712	0.045454545454545456	0.03532008830022075	0.36393562140893776	0.7456846950517837	0.8164606308828225
accel	GO:0003713	0.045454545454545456	0.019131714495952908	1.2484584039890019	0.6450858034321373	0.7799673805134023
accel	GO:0003723	0.045454545454545456	0.0728476821192053	-0.6804584979495155	0.7540616246498599	0.8164606308828225
accel	GO:0003824	0.18181818181818182	0.34952170713760117	-0.9428855810882161	0.7539267015706806	0.8164606308828225
accel	GO:0004386	0.045454545454545456	0.013980868285504048	1.7009706086865086	0.5267326732673268	0.7622625016492941
accel	GO:0004672	0.09090909090909091	0.05224429727740986	0.799151002625412	0.5020708697653014	0.7622625016492941
accel	GO:0004674	0.045454545454545456	0.024282560706401765	0.9045040027716407	0.6049618320610687	0.7622625016492941
accel	GO:0004675	0.045454545454545456	0.004415011037527594	3.3639356214089378	0.544918998527246	0.7622625016492941
accel	GO:0004713	0.045454545454545456	0.025754231052244298	0.8196151051851276	0.7836383207750269	0.820660603646288
accel	GO:0004714	0.045454545454545456	0.016188373804267846	1.4894665034927965	0.772075055187638	0.820660603646288
accel	GO:0004857	0.045454545454545456	0.0235467255334805	0.9488981221300941	0.5912951167728238	0.7622625016492941
accel	GO:0004879	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.5724703737465816	0.7622625016492941
accel	GO:0004888	0.13636363636363635	0.06181015452538632	1.1415432000724899	0.34320557491289194	0.7622625016492941
accel	GO:0004896	0.045454545454545456	0.0051508462104488595	3.14154320007249	0.5242718446601942	0.7622625016492941
accel	GO:0005003	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.634567901234568	0.7742892739834637
accel	GO:0005004	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.5964252116650988	0.7622625016492941
accel	GO:0005005	0.045454545454545456	0.005886681383370125	2.948898122130094	0.631896551724138	0.7742892739834637
accel	GO:0005024	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.5374251497005988	0.7622625016492941
accel	GO:0005102	0.22727272727272727	0.09271523178807947	1.29354629351754	0.12232928361960616	0.7622625016492941
accel	GO:0005109	0.045454545454545456	0.005886681383370125	2.948898122130094	0.548828125	0.7622625016492941
accel	GO:0005126	0.09090909090909091	0.019867549668874173	2.194010619966625	0.217687074829932	0.7622625016492941
accel	GO:0005160	0.045454545454545456	0.008830022075055188	2.3639356214089378	0.6258992805755396	0.7742892739834637
accel	GO:0005198	0.045454545454545456	0.046357615894039736	-0.028381801369822386	0.6075174825174825	0.7622625016492941
accel	GO:0005215	0.045454545454545456	0.0706401766004415	-0.6360643785910622	0.7612114152591729	0.8164606308828225
accel	GO:0005488	0.9090909090909091	0.811626195732156	0.16360914142607386	0.19760231500620096	0.7622625016492941
accel	GO:0005501	0.045454545454545456	0.004415011037527594	3.3639356214089378	0.4539559014267186	0.7622625016492941
accel	GO:0005509	0.045454545454545456	0.061074319352465045	-0.4261413092168306	0.8964285714285715	0.8964285714285715
accel	GO:0005515	0.5909090909090909	0.4444444444444444	0.4109331009461073	0.35562675210252304	0.7622625016492941
accel	GO:0005524	0.13636363636363635	0.10963944076526858	0.31469210238908857	0.26586237712243077	0.7622625016492941
accel	GO:0005543	0.045454545454545456	0.013980868285504048	1.7009706086865086	0.5587557603686636	0.7622625016492941
accel	GO:0005544	0.045454545454545456	0.0051508462104488595	3.14154320007249	0.5291902071563088	0.7622625016492941
accel	GO:0008094	0.045454545454545456	0.013245033112582781	1.7789731206877817	0.5318559556786704	0.7622625016492941
accel	GO:0008134	0.09090909090909091	0.05371596762325239	0.7590735632500769	0.3467870419543282	0.7622625016492941
accel	GO:0008144	0.13636363636363635	0.13171449595290655	0.05004484558699359	0.28805309734513274	0.7622625016492941
accel	GO:0008270	0.045454545454545456	0.042678440029433405	0.09091712700252194	0.8214638971315529	0.8469356458798182
accel	GO:0008289	0.09090909090909091	0.033112582781456956	1.457045025800419	0.16763754045307444	0.7622625016492941
accel	GO:0008324	0.045454545454545456	0.039735099337748346	0.1940106199666253	0.6637025060630557	0.7881467259498787
accel	GO:0015075	0.045454545454545456	0.05077262693156733	-0.15962633464807513	0.717654986522911	0.8164606308828225
accel	GO:0015077	0.045454545454545456	0.01839587932303164	1.3050419323553695	0.6	0.7622625016492941
accel	GO:0015078	0.045454545454545456	0.0051508462104488595	3.14154320007249	0.4358974358974359	0.7622625016492941
accel	GO:0015318	0.045454545454545456	0.047829286239882265	-0.07346969089836049	0.697075208913649	0.8132544103992573
accel	GO:0015399	0.045454545454545456	0.008094186902133923	2.4894665034927965	0.46703296703296704	0.7622625016492941
accel	GO:0016301	0.09090909090909091	0.06254598969830757	0.5395071859923923	0.5178408051235133	0.7622625016492941
accel	GO:0016462	0.045454545454545456	0.05886681383370125	-0.37302997275726824	0.5947136563876652	0.7622625016492941
accel	GO:0016740	0.13636363636363635	0.1479028697571744	-0.11719106832767864	0.48784576697401505	0.7622625016492941
accel	GO:0016746	0.045454545454545456	0.01839587932303164	1.3050419323553695	0.5241935483870968	0.7622625016492941
accel	GO:0016747	0.045454545454545456	0.01545253863134658	1.5565806993513336	0.5161290322580645	0.7622625016492941
accel	GO:0016772	0.09090909090909091	0.07137601177336277	0.3489852799429664	0.5397830018083183	0.7622625016492941
accel	GO:0016773	0.09090909090909091	0.05739514348785872	0.6634959032678457	0.5155677655677655	0.7622625016492941
accel	GO:0016787	0.045454545454545456	0.14275202354672553	-1.6510147200570335	0.8465346534653465	0.8612498015844385
accel	GO:0016817	0.045454545454545456	0.059602649006622516	-0.3909518807545307	0.6006528835690969	0.7622625016492941
accel	GO:0016818	0.045454545454545456	0.059602649006622516	-0.3909518807545307	0.6006528835690969	0.7622625016492941
accel	GO:0016887	0.045454545454545456	0.03016924208977189	0.5913461175120105	0.5501474926253687	0.7622625016492941
accel	GO:0017076	0.13636363636363635	0.1434878587196468	-0.07346969089836065	0.3022437307523097	0.7622625016492941
accel	GO:0017111	0.045454545454545456	0.05739514348785872	-0.3365040967321543	0.5926339285714286	0.7622625016492941
accel	GO:0019199	0.09090909090909091	0.020603384841795438	2.14154320007249	0.39234211834908006	0.7622625016492941
accel	GO:0019829	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.4602272727272727	0.7622625016492941
accel	GO:0019838	0.045454545454545456	0.020603384841795438	1.14154320007249	0.7609585037989479	0.8164606308828225
accel	GO:0019840	0.045454545454545456	0.004415011037527594	3.3639356214089378	0.4539559014267186	0.7622625016492941
accel	GO:0019899	0.045454545454545456	0.07873436350257543	-0.792568864271053	0.8599624060150376	0.8664772727272727
accel	GO:0019904	0.045454545454545456	0.03164091243561442	0.5226333674279963	0.7079530638852674	0.8164606308828225
accel	GO:0019955	0.045454545454545456	0.009565857247976454	2.2484584039890017	0.49282296650717705	0.7622625016492941
accel	GO:0022804	0.045454545454545456	0.01545253863134658	1.5565806993513336	0.49696969696969695	0.7622625016492941
accel	GO:0022853	0.045454545454545456	0.011037527593818985	2.0420075265215756	0.4892703862660944	0.7622625016492941
accel	GO:0022857	0.045454545454545456	0.06181015452538632	-0.4434193006486663	0.7489096573208722	0.8164606308828225
accel	GO:0022890	0.045454545454545456	0.036055923473142015	0.334188278014886	0.652353426919901	0.7816487007238453
accel	GO:0030215	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.5603932584269663	0.7622625016492941
accel	GO:0030234	0.045454545454545456	0.06033848417954378	-0.4086538824879895	0.7387057387057387	0.8164606308828225
accel	GO:0030545	0.13636363636363635	0.051508462104488596	1.4045776059062836	0.1808046534173534	0.7622625016492941
accel	GO:0030546	0.13636363636363635	0.05003679175864607	1.4463977816009104	0.18044747081712065	0.7622625016492941
accel	GO:0030554	0.13636363636363635	0.11331861662987491	0.26707408215634876	0.2662801070472792	0.7622625016492941
accel	GO:0030674	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.4609375	0.7622625016492941
accel	GO:0031406	0.045454545454545456	0.012509197939661517	1.8614352808797545	0.5297805642633229	0.7622625016492941
accel	GO:0032553	0.13636363636363635	0.14422369389256806	-0.08084922126395801	0.3022437307523097	0.7622625016492941
accel	GO:0032555	0.13636363636363635	0.1434878587196468	-0.07346969089836065	0.3022437307523097	0.7622625016492941
accel	GO:0032559	0.13636363636363635	0.11331861662987491	0.26707408215634876	0.2662801070472792	0.7622625016492941
accel	GO:0033293	0.045454545454545456	0.004415011037527594	3.3639356214089378	0.47239263803680986	0.7622625016492941
accel	GO:0035639	0.13636363636363635	0.1390728476821192	-0.028381801369822386	0.30176211453744495	0.7622625016492941
accel	GO:0036094	0.18181818181818182	0.18543046357615894	-0.028381801369822386	0.2861869313482217	0.7622625016492941
accel	GO:0038023	0.18181818181818182	0.07799852832965416	1.2209776675668949	0.29196168263223654	0.7622625016492941
accel	GO:0038191	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.5603932584269663	0.7622625016492941
accel	GO:0042625	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.4602272727272727	0.7622625016492941
accel	GO:0042626	0.045454545454545456	0.007358351729212656	2.6269700272427317	0.4640883977900553	0.7622625016492941
accel	GO:0042802	0.13636363636363635	0.08830022075055188	0.6269700272427313	0.5815865187011919	0.7622625016492941
accel	GO:0042803	0.13636363636363635	0.061074319352465045	1.1588211915043252	0.4277848369335028	0.7622625016492941
accel	GO:0043138	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.4608695652173913	0.7622625016492941
accel	GO:0043167	0.4090909090909091	0.3958793230316409	0.047360761015782314	0.5648518815052042	0.7622625016492941
accel	GO:0043168	0.22727272727272727	0.188373804267844	0.2708262170174564	0.1865793780687398	0.7622625016492941
accel	GO:0043169	0.3181818181818182	0.26416482707873434	0.26841301036464693	0.5422507008410092	0.7622625016492941
accel	GO:0043177	0.045454545454545456	0.014716703458425313	1.6269700272427317	0.5302713987473904	0.7622625016492941
accel	GO:0043425	0.045454545454545456	0.004415011037527594	3.3639356214089378	0.4948717948717949	0.7622625016492941
accel	GO:0043565	0.3181818181818182	0.12362030905077263	1.3639356214089378	0.06550748079255964	0.7622625016492941
accel	GO:0043621	0.045454545454545456	0.003679175864606328	3.6269700272427317	0.482837528604119	0.7622625016492941
accel	GO:0044877	0.045454545454545456	0.0684326710816777	-0.5902606889779375	0.7548964745383324	0.8164606308828225
accel	GO:0045499	0.09090909090909091	0.006622516556291391	3.7789731206877817	0.1317891373801917	0.7622625016492941
accel	GO:0046332	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.5740514075887393	0.7622625016492941
accel	GO:0046872	0.3181818181818182	0.257542310522443	0.3050419323553692	0.5378454144973969	0.7622625016492941
accel	GO:0046914	0.045454545454545456	0.06254598969830757	-0.4604928140076076	0.8482986767485823	0.8612498015844385
accel	GO:0046982	0.09090909090909091	0.034584253127299486	1.3943092704524567	0.27493112947658405	0.7622625016492941
accel	GO:0046983	0.22727272727272727	0.09492273730684327	1.2595989615942023	0.2013093289689034	0.7622625016492941
accel	GO:0048018	0.13636363636363635	0.049300956585724795	1.4677714323934778	0.1778752436647173	0.7622625016492941
accel	GO:0060089	0.18181818181818182	0.07799852832965416	1.2209776675668949	0.29196168263223654	0.7622625016492941
accel	GO:0060090	0.045454545454545456	0.005886681383370125	2.948898122130094	0.4840764331210191	0.7622625016492941
accel	GO:0061980	0.045454545454545456	0.0051508462104488595	3.14154320007249	0.4690265486725663	0.7622625016492941
accel	GO:0070888	0.045454545454545456	0.008094186902133923	2.4894665034927965	0.5051851851851852	0.7622625016492941
accel	GO:0097159	0.5454545454545454	0.4201618837380427	0.3765136874884073	0.08967173738991197	0.7622625016492941
accel	GO:0097367	0.13636363636363635	0.1648270787343635	-0.27349429920635393	0.45947081058378836	0.7622625016492941
accel	GO:0098531	0.045454545454545456	0.006622516556291391	2.7789731206877817	0.5724703737465816	0.7622625016492941
accel	GO:0098772	0.18181818181818182	0.11552612214863871	0.6542773732384671	0.22085106382978725	0.7622625016492941
accel	GO:0140096	0.09090909090909091	0.14201618837380428	-0.6435589151379865	0.8150912106135987	0.8469307110281924
accel	GO:0140097	0.045454545454545456	0.022810890360559236	0.9947018117432188	0.5723684210526316	0.7622625016492941
accel	GO:0140110	0.36363636363636365	0.13171449595290655	1.4650823448658377	0.04228755537656059	0.7622625016492941
accel	GO:0140297	0.045454545454545456	0.025018395879323033	0.8614352808797545	0.6767036450079239	0.7964742016464945
accel	GO:0140375	0.045454545454545456	0.0051508462104488595	3.14154320007249	0.5242718446601942	0.7622625016492941
accel	GO:1901265	0.13636363636363635	0.15673289183222958	-0.20084899737458817	0.39220669207962733	0.7622625016492941
