set	ID	target_frac	bg_frac	enrich	pval_frac	qval_frac
accel	GO:0000003	0.125	0.0572987721691678	1.1253519653550517	0.2687978388113462	0.8225467606397396
accel	GO:0000079	0.041666666666666664	0.0047748976807639835	3.1253519653550517	0.5525793650793651	0.8225467606397396
accel	GO:0000082	0.041666666666666664	0.009549795361527967	2.1253519653550517	0.5904761904761905	0.8225467606397396
accel	GO:0000122	0.08333333333333333	0.0572987721691678	0.5403894646338954	0.8451986754966887	0.8743991424264143
accel	GO:0000165	0.08333333333333333	0.042974079126875855	0.955426963912739	0.5497478220999541	0.8225467606397396
accel	GO:0000278	0.041666666666666664	0.045020463847203276	-0.11168723194579794	0.7389408099688474	0.827180826896865
accel	GO:0000302	0.041666666666666664	0.007503410641200546	2.4732752687753585	0.5092250922509225	0.8225467606397396
accel	GO:0000375	0.041666666666666664	0.01296043656207367	1.6847793739690702	0.5753588516746411	0.8225467606397396
accel	GO:0000377	0.041666666666666664	0.01296043656207367	1.6847793739690702	0.5753588516746411	0.8225467606397396
accel	GO:0000380	0.041666666666666664	0.005457025920873124	2.9327068874126554	0.5492772667542707	0.8225467606397396
accel	GO:0000381	0.041666666666666664	0.005457025920873124	2.9327068874126554	0.5492772667542707	0.8225467606397396
accel	GO:0000398	0.041666666666666664	0.01296043656207367	1.6847793739690702	0.5753588516746411	0.8225467606397396
accel	GO:0000902	0.16666666666666666	0.08185538881309687	1.0258162918041371	0.623673469387755	0.8225467606397396
accel	GO:0000904	0.125	0.061391541609822645	1.0258162918041371	0.5879648976180527	0.8225467606397396
accel	GO:0001101	0.041666666666666664	0.015688949522510234	1.4091449313556426	0.6584302325581395	0.8225467606397396
accel	GO:0001501	0.041666666666666664	0.0572987721691678	-0.45961053536610463	0.9209591474245116	0.9257260167175991
accel	GO:0001503	0.041666666666666664	0.030013642564802184	0.47327526877535836	0.7519242155121374	0.828866073407138
accel	GO:0001525	0.08333333333333333	0.03137789904502047	1.4091449313556426	0.35684210526315785	0.8225467606397396
accel	GO:0001558	0.08333333333333333	0.029331514324693043	1.5064421327105577	0.32771219786396855	0.8225467606397396
accel	GO:0001568	0.125	0.03956343792633015	1.6596883930062396	0.27924697445091884	0.8225467606397396
accel	GO:0001649	0.041666666666666664	0.01432469304229195	1.5403894646338954	0.619188921859545	0.8225467606397396
accel	GO:0001654	0.041666666666666664	0.03956343792633015	0.0747258922850835	0.8258655804480652	0.8688141696804672
accel	GO:0001655	0.08333333333333333	0.021145975443383355	1.9785105770257805	0.30658550083010516	0.8225467606397396
accel	GO:0001667	0.125	0.0252387448840382	2.3082160225048622	0.17824186498300143	0.8225467606397396
accel	GO:0001704	0.041666666666666664	0.013642564802182811	1.6107787925252932	0.6279893711248893	0.8225467606397396
accel	GO:0001707	0.041666666666666664	0.009549795361527967	2.1253519653550517	0.5784650630011454	0.8225467606397396
accel	GO:0001755	0.041666666666666664	0.008185538881309686	2.3477443866914993	0.6734362307067425	0.8225467606397396
accel	GO:0001763	0.041666666666666664	0.010914051841746248	1.9327068874126556	0.5978260869565217	0.8225467606397396
accel	GO:0001764	0.08333333333333333	0.010231923601637109	3.025816291804137	0.12667660208643816	0.8225467606397396
accel	GO:0001775	0.08333333333333333	0.03615279672578445	1.2047864328494564	0.2820809248554913	0.8225467606397396
accel	GO:0001776	0.041666666666666664	0.0034106412005457027	3.610778792525293	0.5126903553299492	0.8225467606397396
accel	GO:0001816	0.08333333333333333	0.03342428376534789	1.3179970432974473	0.3210702341137124	0.8225467606397396
accel	GO:0001817	0.041666666666666664	0.030013642564802184	0.47327526877535836	0.7054794520547945	0.8225467606397396
accel	GO:0001818	0.041666666666666664	0.01227830832196453	1.7627818859703432	0.6043577981651376	0.8225467606397396
accel	GO:0001819	0.041666666666666664	0.017735334242837655	1.2322671692715632	0.5899795501022496	0.8225467606397396
accel	GO:0001822	0.041666666666666664	0.017053206002728513	1.288850697637931	0.7657241777264858	0.8344760679825115
accel	GO:0001889	0.041666666666666664	0.008867667121418827	2.232267169271563	0.6146527117031398	0.8225467606397396
accel	GO:0001932	0.16666666666666666	0.07639836289222374	1.1253519653550517	0.3544356518117451	0.8225467606397396
accel	GO:0001933	0.041666666666666664	0.01432469304229195	1.5403894646338954	0.7010796221322537	0.8225467606397396
accel	GO:0001934	0.125	0.054570259208731244	1.1957412932464495	0.35108743897026184	0.8225467606397396
accel	GO:0001935	0.041666666666666664	0.009549795361527967	2.1253519653550517	0.607843137254902	0.8225467606397396
accel	GO:0001936	0.041666666666666664	0.008185538881309686	2.3477443866914993	0.6078767123287672	0.8225467606397396
accel	GO:0001944	0.125	0.04160982264665757	1.5869320505709257	0.3054078014184397	0.8225467606397396
accel	GO:0002009	0.041666666666666664	0.034106412005457026	0.28885069763793103	0.8709226467847158	0.888965506494316
accel	GO:0002040	0.041666666666666664	0.007503410641200546	2.4732752687753585	0.5433628318584071	0.8225467606397396
accel	GO:0002053	0.041666666666666664	0.0034106412005457027	3.610778792525293	0.5575842696629214	0.8225467606397396
accel	GO:0002064	0.041666666666666664	0.01227830832196453	1.7627818859703432	0.6513043478260869	0.8225467606397396
accel	GO:0002065	0.041666666666666664	0.009549795361527967	2.1253519653550517	0.6995073891625616	0.8225467606397396
accel	GO:0002067	0.041666666666666664	0.005457025920873124	2.9327068874126554	0.5389221556886228	0.8225467606397396
accel	GO:0002088	0.041666666666666664	0.013642564802182811	1.6107787925252932	0.6283185840707964	0.8225467606397396
accel	GO:0002200	0.041666666666666664	0.008867667121418827	2.232267169271563	0.5027027027027027	0.8225467606397396
accel	GO:0002250	0.041666666666666664	0.01296043656207367	1.6847793739690702	0.5076452599388379	0.8225467606397396
accel	GO:0002252	0.08333333333333333	0.0252387448840382	1.7232535217837057	0.0973630831643002	0.8225467606397396
accel	GO:0002262	0.08333333333333333	0.01227830832196453	2.7627818859703432	0.14642262895174707	0.8225467606397396
accel	GO:0002263	0.08333333333333333	0.011596180081855388	2.8452440461623163	0.0475460122699386	0.8225467606397396
accel	GO:0002285	0.08333333333333333	0.008185538881309686	3.3477443866914993	0.03577235772357723	0.8225467606397396
accel	GO:0002286	0.08333333333333333	0.0047748976807639835	4.125351965355051	0.02716468590831922	0.8225467606397396
