set	ID	target_frac	bg_frac	enrich	pval_frac	qval_frac
accel	GO:0000166	0.125	0.15673289183222958	-0.326379879458447	0.47906776003452745	0.919234722319002
accel	GO:0000976	0.16666666666666666	0.08241353936718175	1.016012317988631	0.39900249376558605	0.919234722319002
accel	GO:0000977	0.16666666666666666	0.07652685798381163	1.1229275219051427	0.37817576009995835	0.919234722319002
accel	GO:0000978	0.08333333333333333	0.05224429727740986	0.673620120541553	0.6415432929564827	0.919234722319002
accel	GO:0000981	0.16666666666666666	0.07358351729212656	1.1795110502715105	0.4049586776859504	0.919234722319002
accel	GO:0000987	0.08333333333333333	0.05224429727740986	0.673620120541553	0.6415432929564827	0.919234722319002
accel	GO:0001067	0.16666666666666666	0.08241353936718175	1.016012317988631	0.39900249376558605	0.919234722319002
accel	GO:0001221	0.041666666666666664	0.003679175864606328	3.5014391451588724	0.7479674796747968	0.919234722319002
accel	GO:0001664	0.041666666666666664	0.014716703458425313	1.5014391451588727	0.7586666666666666	0.919234722319002
accel	GO:0003676	0.4166666666666667	0.2766740250183959	0.5907064832559602	0.12845138055222094	0.919234722319002
accel	GO:0003677	0.3333333333333333	0.20897718910963944	0.673620120541553	0.20016012810248196	0.919234722319002
accel	GO:0003678	0.041666666666666664	0.008830022075055188	2.238404739325079	0.685459940652819	0.919234722319002
accel	GO:0003682	0.041666666666666664	0.046357615894039736	-0.15391268345368153	0.8885778275475924	0.9232878989361702
accel	GO:0003690	0.16666666666666666	0.09492273730684327	0.812139984622981	0.4142502071251035	0.919234722319002
accel	GO:0003700	0.2916666666666667	0.10963944076526858	1.4115536416416778	0.11855460820138042	0.919234722319002
accel	GO:0003707	0.041666666666666664	0.008830022075055188	2.238404739325079	0.7493112947658402	0.919234722319002
accel	GO:0003712	0.041666666666666664	0.03532008830022075	0.2384047393250789	0.866045428072219	0.919234722319002
accel	GO:0003713	0.041666666666666664	0.019131714495952908	1.1229275219051427	0.7853736089030207	0.919234722319002
accel	GO:0003723	0.041666666666666664	0.0728476821192053	-0.8059893800333747	0.8769662921348315	0.919234722319002
accel	GO:0003824	0.16666666666666666	0.34952170713760117	-1.0684164631720752	0.8244488977955912	0.919234722319002
accel	GO:0004386	0.041666666666666664	0.013980868285504048	1.5754397266026494	0.7211538461538461	0.919234722319002
accel	GO:0004672	0.08333333333333333	0.05224429727740986	0.673620120541553	0.5888372093023255	0.919234722319002
accel	GO:0004674	0.041666666666666664	0.024282560706401765	0.7789731206877816	0.7758462946020128	0.919234722319002
