set	ID	target_frac	bg_frac	enrich	pval_frac	qval_frac
accel	GO:0000003	0.1111111111111111	0.0572987721691678	0.9554269639127392	0.3504736129905277	0.963312464083719
accel	GO:0000079	0.037037037037037035	0.0047748976807639835	2.955426963912739	0.794701986754967	0.963312464083719
accel	GO:0000082	0.037037037037037035	0.009549795361527967	1.955426963912739	0.811377245508982	0.963312464083719
accel	GO:0000122	0.07407407407407407	0.0572987721691678	0.3704644631915829	0.8748971193415638	0.963312464083719
accel	GO:0000165	0.07407407407407407	0.042974079126875855	0.7855019624704267	0.6595357305416477	0.963312464083719
accel	GO:0000278	0.037037037037037035	0.045020463847203276	-0.28161223338811026	0.8816793893129771	0.963312464083719
accel	GO:0000302	0.037037037037037035	0.007503410641200546	2.303350267333046	0.6990291262135923	0.963312464083719
accel	GO:0000375	0.037037037037037035	0.01296043656207367	1.5148543725267578	0.7958937198067633	0.963312464083719
accel	GO:0000377	0.037037037037037035	0.01296043656207367	1.5148543725267578	0.7958937198067633	0.963312464083719
accel	GO:0000380	0.037037037037037035	0.005457025920873124	2.7627818859703432	0.7907284768211921	0.963312464083719
accel	GO:0000381	0.037037037037037035	0.005457025920873124	2.7627818859703432	0.7907284768211921	0.963312464083719
accel	GO:0000398	0.037037037037037035	0.01296043656207367	1.5148543725267578	0.7958937198067633	0.963312464083719
accel	GO:0000902	0.14814814814814814	0.08185538881309687	0.8558912903618245	0.7550607287449392	0.963312464083719
accel	GO:0000904	0.1111111111111111	0.061391541609822645	0.8558912903618248	0.6919568822553896	0.963312464083719
accel	GO:0001101	0.037037037037037035	0.015688949522510234	1.2392199299133304	0.8875	0.963312464083719
accel	GO:0001501	0.037037037037037035	0.0572987721691678	-0.6295355368084171	0.9746328437917223	0.9766259579917055
accel	GO:0001503	0.037037037037037035	0.030013642564802184	0.3033502673330458	0.9021739130434783	0.963312464083719
accel	GO:0001525	0.07407407407407407	0.03137789904502047	1.2392199299133304	0.4561855670103093	0.963312464083719
accel	GO:0001558	0.07407407407407407	0.029331514324693043	1.3365171312682451	0.4302261445118588	0.963312464083719
