ID	pVal_enrich	subontology
GO:0035098	9.99000999000999e-4	CC
GO:0036064	9.99000999000999e-4	CC
GO:0036379	9.99000999000999e-4	CC
GO:0036452	9.99000999000999e-4	CC
GO:0042555	9.99000999000999e-4	CC
GO:0042575	9.99000999000999e-4	CC
GO:0042579	9.99000999000999e-4	CC
GO:0042641	0.026973026973026972	CC
GO:0042645	9.99000999000999e-4	CC
GO:0042734	9.99000999000999e-4	CC
GO:0043197	9.99000999000999e-4	CC
GO:0043204	9.99000999000999e-4	CC
GO:0043209	9.99000999000999e-4	CC
GO:0043596	9.99000999000999e-4	CC
GO:0043679	9.99000999000999e-4	CC
GO:0044291	9.99000999000999e-4	CC
GO:0044306	9.99000999000999e-4	CC
GO:0044309	9.99000999000999e-4	CC
GO:0044853	9.99000999000999e-4	CC
GO:0045111	0.01898101898101898	CC
GO:0045335	0.025974025974025976	CC
GO:0046658	9.99000999000999e-4	CC
GO:0048475	9.99000999000999e-4	CC
GO:0051233	9.99000999000999e-4	CC
GO:0055029	9.99000999000999e-4	CC
GO:0055038	0.001998001998001998	CC
GO:0060170	9.99000999000999e-4	CC
GO:0070062	0.001998001998001998	CC
GO:0070603	9.99000999000999e-4	CC
GO:0070822	9.99000999000999e-4	CC
GO:0070993	9.99000999000999e-4	CC
GO:0071005	9.99000999000999e-4	CC
GO:0071007	9.99000999000999e-4	CC
GO:0071011	9.99000999000999e-4	CC
GO:0071013	9.99000999000999e-4	CC
GO:0080008	9.99000999000999e-4	CC
GO:0090734	9.99000999000999e-4	CC
GO:0097433	9.99000999000999e-4	CC
GO:0097517	9.99000999000999e-4	CC
GO:0097525	9.99000999000999e-4	CC
GO:0097730	0.001998001998001998	CC
GO:0097731	0.001998001998001998	CC
GO:0097733	0.001998001998001998	CC
GO:0098562	0.029970029970029972	CC
GO:0098573	9.99000999000999e-4	CC
GO:0098636	9.99000999000999e-4	CC
GO:0098643	9.99000999000999e-4	CC
GO:0098644	9.99000999000999e-4	CC
GO:0098798	9.99000999000999e-4	CC
GO:0098802	9.99000999000999e-4	CC
GO:0098852	9.99000999000999e-4	CC
GO:0098862	9.99000999000999e-4	CC
GO:0098889	9.99000999000999e-4	CC
GO:0099023	9.99000999000999e-4	CC
GO:0099056	9.99000999000999e-4	CC
GO:0099240	9.99000999000999e-4	CC
GO:0099501	9.99000999000999e-4	CC
GO:0099568	9.99000999000999e-4	CC
GO:0099699	9.99000999000999e-4	CC
GO:0120111	9.99000999000999e-4	CC
GO:0120114	9.99000999000999e-4	CC
GO:1902493	9.99000999000999e-4	CC
GO:1902554	9.99000999000999e-4	CC
GO:1902562	9.99000999000999e-4	CC
GO:1902710	9.99000999000999e-4	CC
GO:1902711	9.99000999000999e-4	CC
GO:1902911	9.99000999000999e-4	CC
GO:1903293	9.99000999000999e-4	CC
GO:1903561	0.001998001998001998	CC
GO:1904115	9.99000999000999e-4	CC
GO:1904949	9.99000999000999e-4	CC
GO:1905368	9.99000999000999e-4	CC
GO:1905369	9.99000999000999e-4	CC
GO:1990391	9.99000999000999e-4	CC
GO:1990777	9.99000999000999e-4	CC
